tile_id,date,lat,lon,scene,path
S2_14-9-18_16PCC_36,2018-09-14,15.988731,-88.09978,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_36.tif
S2_14-9-18_16PCC_37,2018-09-14,16.128149,-87.980851,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_37.tif
S2_14-9-18_16PCC_38,2018-09-14,15.850468,-87.979498,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_38.tif
S2_14-9-18_16PCC_39,2018-09-14,15.827328,-87.979387,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_39.tif
S2_14-9-18_16PCC_4,2018-09-14,15.987522,-88.315064,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_4.tif
S2_14-9-18_16PCC_40,2018-09-14,16.128258,-87.956912,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_40.tif
S2_14-9-18_16PCC_41,2018-09-14,15.827434,-87.955483,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_41.tif
S2_14-9-18_16PCC_42,2018-09-14,16.012865,-87.884582,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_42.tif
S2_14-9-18_16PCC_43,2018-09-14,16.036103,-87.860756,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_43.tif
S2_14-9-18_16PCC_5,2018-09-14,15.964385,-88.314912,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_5.tif
S2_14-9-18_16PCC_6,2018-09-14,15.941247,-88.314762,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_6.tif
S2_14-9-18_16PCC_7,2018-09-14,16.103354,-88.29189,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_7.tif
S2_14-9-18_16PCC_8,2018-09-14,15.941392,-88.290848,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_8.tif
S2_14-9-18_16PCC_9,2018-09-14,15.779427,-88.289818,S2_14-9-18_16PCC,raw/marida/patches/S2_14-9-18_16PCC/S2_14-9-18_16PCC_9.tif
S2_15-10-20_18QYF_0,2020-10-15,18.739073,-72.530703,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_0.tif
S2_15-10-20_18QYF_1,2020-10-15,18.692841,-72.531375,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_1.tif
S2_15-10-20_18QYF_10,2020-10-15,18.155491,-72.317412,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_10.tif
S2_15-10-20_18QYF_2,2020-10-15,18.69252,-72.507119,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_2.tif
S2_15-10-20_18QYF_3,2020-10-15,18.692196,-72.482863,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_3.tif
S2_15-10-20_18QYF_4,2020-10-15,18.622526,-72.459641,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_4.tif
S2_15-10-20_18QYF_5,2020-10-15,18.668092,-72.410451,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_5.tif
S2_15-10-20_18QYF_6,2020-10-15,18.644978,-72.410802,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_6.tif
S2_15-10-20_18QYF_7,2020-10-15,18.621865,-72.411152,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_7.tif
S2_15-10-20_18QYF_8,2020-10-15,18.667756,-72.386201,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_8.tif
S2_15-10-20_18QYF_9,2020-10-15,18.644642,-72.386555,S2_15-10-20_18QYF,raw/marida/patches/S2_15-10-20_18QYF/S2_15-10-20_18QYF_9.tif
S2_15-11-20_16PCC_0,2020-11-15,16.012375,-88.843725,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_0.tif
S2_15-11-20_16PCC_1,2020-11-15,15.919849,-88.842879,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_1.tif
S2_15-11-20_16PCC_10,2020-11-15,15.990799,-88.652195,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_10.tif
S2_15-11-20_16PCC_11,2020-11-15,15.921579,-88.627719,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_11.tif
S2_15-11-20_16PCC_12,2020-11-15,15.805907,-88.626791,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_12.tif
S2_15-11-20_16PCC_13,2020-11-15,15.898624,-88.603627,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_13.tif
S2_15-11-20_16PCC_14,2020-11-15,15.82922,-88.603078,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_14.tif
S2_15-11-20_16PCC_15,2020-11-15,15.759815,-88.602532,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_15.tif
S2_15-11-20_16PCC_16,2020-11-15,15.991339,-88.580446,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_16.tif
S2_15-11-20_16PCC_17,2020-11-15,15.968204,-88.580264,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_17.tif
S2_15-11-20_16PCC_18,2020-11-15,15.8988,-88.579721,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_18.tif
S2_15-11-20_16PCC_19,2020-11-15,15.783125,-88.578822,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_19.tif
S2_15-11-20_16PCC_2,2020-11-15,15.989447,-88.8196,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_2.tif
S2_15-11-20_16PCC_20,2020-11-15,15.968378,-88.55635,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_20.tif
S2_15-11-20_16PCC_21,2020-11-15,16.01482,-88.532788,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_21.tif
S2_15-11-20_16PCC_22,2020-11-15,15.991685,-88.532612,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_22.tif
S2_15-11-20_16PCC_23,2020-11-15,15.96855,-88.532435,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_23.tif
S2_15-11-20_16PCC_3,2020-11-15,15.989648,-88.795686,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_3.tif
S2_15-11-20_16PCC_4,2020-11-15,15.897511,-88.747056,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_4.tif
S2_15-11-20_16PCC_5,2020-11-15,15.87457,-88.722955,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_5.tif
S2_15-11-20_16PCC_6,2020-11-15,15.828304,-88.722562,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_6.tif
S2_15-11-20_16PCC_7,2020-11-15,15.94416,-88.699636,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_7.tif
S2_15-11-20_16PCC_8,2020-11-15,15.921026,-88.699442,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_8.tif
S2_15-11-20_16PCC_9,2020-11-15,15.96748,-88.675919,S2_15-11-20_16PCC,raw/marida/patches/S2_15-11-20_16PCC/S2_15-11-20_16PCC_9.tif
S2_15-9-20_18QYF_0,2020-09-15,18.646777,-72.70183,S2_15-9-20_18QYF,raw/marida/patches/S2_15-9-20_18QYF/S2_15-9-20_18QYF_0.tif
S2_15-9-20_18QYF_1,2020-09-15,18.784883,-72.651411,S2_15-9-20_18QYF,raw/marida/patches/S2_15-9-20_18QYF/S2_15-9-20_18QYF_1.tif
S2_15-9-20_18QYF_2,2020-09-15,18.784576,-72.627139,S2_15-9-20_18QYF,raw/marida/patches/S2_15-9-20_18QYF/S2_15-9-20_18QYF_2.tif
S2_15-9-20_18QYF_3,2020-09-15,18.761149,-72.603196,S2_15-9-20_18QYF,raw/marida/patches/S2_15-9-20_18QYF/S2_15-9-20_18QYF_3.tif
S2_15-9-20_18QYF_4,2020-09-15,18.738033,-72.603522,S2_15-9-20_18QYF,raw/marida/patches/S2_15-9-20_18QYF/S2_15-9-20_18QYF_4.tif
S2_15-9-20_18QYF_5,2020-09-15,18.760837,-72.578929,S2_15-9-20_18QYF,raw/marida/patches/S2_15-9-20_18QYF/S2_15-9-20_18QYF_5.tif
S2_15-9-20_18QYF_6,2020-09-15,18.783637,-72.554329,S2_15-9-20_18QYF,raw/marida/patches/S2_15-9-20_18QYF/S2_15-9-20_18QYF_6.tif
S2_15-9-20_18QYF_7,2020-09-15,18.760521,-72.554662,S2_15-9-20_18QYF,raw/marida/patches/S2_15-9-20_18QYF/S2_15-9-20_18QYF_7.tif
S2_15-9-20_18QYF_8,2020-09-15,18.760202,-72.530396,S2_15-9-20_18QYF,raw/marida/patches/S2_15-9-20_18QYF/S2_15-9-20_18QYF_8.tif
S2_16-2-18_16PEC_0,2018-02-16,15.821399,-86.967503,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_0.tif
S2_16-2-18_16PEC_1,2018-02-16,15.798255,-86.967506,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_1.tif
S2_16-2-18_16PEC_10,2018-02-16,15.844404,-86.752321,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_10.tif
S2_16-2-18_16PEC_11,2018-02-16,15.960027,-86.680414,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_11.tif
S2_16-2-18_16PEC_12,2018-02-16,15.821049,-86.608916,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_12.tif
S2_16-2-18_16PEC_13,2018-02-16,15.820958,-86.561105,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_13.tif
S2_16-2-18_16PEC_14,2018-02-16,15.820908,-86.5372,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_14.tif
S2_16-2-18_16PEC_15,2018-02-16,15.959713,-86.512961,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_15.tif
S2_16-2-18_16PEC_16,2018-02-16,15.820856,-86.513295,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_16.tif
S2_16-2-18_16PEC_17,2018-02-16,15.959658,-86.48904,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_17.tif
S2_16-2-18_16PEC_18,2018-02-16,15.89023,-86.489215,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_18.tif
S2_16-2-18_16PEC_19,2018-02-16,15.820801,-86.48939,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_19.tif
S2_16-2-18_16PEC_2,2018-02-16,15.937113,-86.943565,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_2.tif
S2_16-2-18_16PEC_20,2018-02-16,15.820744,-86.465485,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_20.tif
S2_16-2-18_16PEC_21,2018-02-16,15.843763,-86.417609,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_21.tif
S2_16-2-18_16PEC_22,2018-02-16,15.820621,-86.417676,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_22.tif
S2_16-2-18_16PEC_23,2018-02-16,15.936267,-86.393425,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_23.tif
S2_16-2-18_16PEC_24,2018-02-16,15.913057,-86.369579,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_24.tif
S2_16-2-18_16PEC_25,2018-02-16,15.866772,-86.369723,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_25.tif
S2_16-2-18_16PEC_26,2018-02-16,15.959119,-86.297672,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_26.tif
S2_16-2-18_16PEC_27,2018-02-16,15.889693,-86.297914,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_27.tif
S2_16-2-18_16PEC_28,2018-02-16,15.889614,-86.274002,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_28.tif
S2_16-2-18_16PEC_3,2018-02-16,15.821394,-86.943597,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_3.tif
S2_16-2-18_16PEC_4,2018-02-16,15.821387,-86.919691,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_4.tif
S2_16-2-18_16PEC_5,2018-02-16,15.798243,-86.9197,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_5.tif
S2_16-2-18_16PEC_6,2018-02-16,15.867636,-86.847938,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_6.tif
S2_16-2-18_16PEC_7,2018-02-16,15.844492,-86.847956,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_7.tif
S2_16-2-18_16PEC_8,2018-02-16,15.821349,-86.847973,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_8.tif
S2_16-2-18_16PEC_9,2018-02-16,15.960148,-86.776102,S2_16-2-18_16PEC,raw/marida/patches/S2_16-2-18_16PEC/S2_16-2-18_16PEC_9.tif
S2_17-7-16_51PTS_0,2016-07-17,14.640305,120.736879,S2_17-7-16_51PTS,raw/marida/patches/S2_17-7-16_51PTS/S2_17-7-16_51PTS_0.tif
S2_17-7-16_51PTS_1,2016-07-17,14.594278,120.761102,S2_17-7-16_51PTS,raw/marida/patches/S2_17-7-16_51PTS/S2_17-7-16_51PTS_1.tif
S2_18-1-18_48PZC_0,2018-01-18,16.078496,108.325206,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_0.tif
S2_18-1-18_48PZC_1,2018-01-18,16.031164,108.396106,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_1.tif
S2_18-1-18_48PZC_10,2018-01-18,16.028845,108.539426,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_10.tif
S2_18-1-18_48PZC_11,2018-01-18,15.80211,108.506555,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_11.tif
S2_18-1-18_48PZC_12,2018-01-18,15.824823,108.530814,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_12.tif
S2_18-1-18_48PZC_13,2018-01-18,15.801334,108.554271,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_13.tif
S2_18-1-18_48PZC_14,2018-01-18,15.778235,108.553868,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_14.tif
S2_18-1-18_48PZC_15,2018-01-18,15.777844,108.577722,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_15.tif
S2_18-1-18_48PZC_16,2018-01-18,15.754745,108.577317,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_16.tif
S2_18-1-18_48PZC_17,2018-01-18,15.708548,108.576509,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_17.tif
S2_18-1-18_48PZC_18,2018-01-18,15.800548,108.601984,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_18.tif
S2_18-1-18_48PZC_19,2018-01-18,15.77745,108.601576,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_19.tif
S2_18-1-18_48PZC_2,2018-01-18,16.076988,108.420784,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_2.tif
S2_18-1-18_48PZC_20,2018-01-18,15.869442,108.627078,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_20.tif
S2_18-1-18_48PZC_21,2018-01-18,15.799348,108.67355,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_21.tif
S2_18-1-18_48PZC_22,2018-01-18,15.73006,108.672302,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_22.tif
S2_18-1-18_48PZC_23,2018-01-18,15.86782,108.722526,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_23.tif
S2_18-1-18_48PZC_24,2018-01-18,15.844313,108.74596,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_24.tif
S2_18-1-18_48PZC_25,2018-01-18,15.682244,108.76683,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_25.tif
S2_18-1-18_48PZC_26,2018-01-18,15.681832,108.790668,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_26.tif
S2_18-1-18_48PZC_3,2018-01-18,15.915274,108.418031,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_3.tif
S2_18-1-18_48PZC_4,2018-01-18,15.869069,108.417251,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_4.tif
S2_18-1-18_48PZC_5,2018-01-18,15.891793,108.441512,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_5.tif
S2_18-1-18_48PZC_6,2018-01-18,16.052729,108.492058,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_6.tif
S2_18-1-18_48PZC_7,2018-01-18,16.029238,108.515541,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_7.tif
S2_18-1-18_48PZC_8,2018-01-18,16.006138,108.515136,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_8.tif
S2_18-1-18_48PZC_9,2018-01-18,15.983039,108.514732,S2_18-1-18_48PZC,raw/marida/patches/S2_18-1-18_48PZC/S2_18-1-18_48PZC_9.tif
S2_18-5-19_51PTS_0,2019-05-18,14.583366,120.84991,S2_18-5-19_51PTS,raw/marida/patches/S2_18-5-19_51PTS/S2_18-5-19_51PTS_0.tif
S2_18-5-19_51PTS_1,2019-05-18,14.560236,120.850134,S2_18-5-19_51PTS,raw/marida/patches/S2_18-5-19_51PTS/S2_18-5-19_51PTS_1.tif
S2_18-5-19_51PTS_2,2019-05-18,14.583584,120.87366,S2_18-5-19_51PTS,raw/marida/patches/S2_18-5-19_51PTS/S2_18-5-19_51PTS_2.tif
S2_18-5-19_51PTS_3,2019-05-18,14.560453,120.873882,S2_18-5-19_51PTS,raw/marida/patches/S2_18-5-19_51PTS/S2_18-5-19_51PTS_3.tif
S2_18-9-20_16PCC_0,2020-09-18,15.886159,-88.27686,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_0.tif
S2_18-9-20_16PCC_1,2020-09-18,15.770469,-88.276133,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_1.tif
S2_18-9-20_16PCC_10,2020-09-18,15.747605,-88.228206,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_10.tif
S2_18-9-20_16PCC_11,2020-09-18,15.724467,-88.228067,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_11.tif
S2_18-9-20_16PCC_12,2020-09-18,15.863432,-88.204998,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_12.tif
S2_18-9-20_16PCC_13,2020-09-18,15.93311,-88.157583,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_13.tif
S2_18-9-20_16PCC_14,2020-09-18,15.979515,-88.133929,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_14.tif
S2_18-9-20_16PCC_15,2020-09-18,15.933237,-88.133669,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_15.tif
S2_18-9-20_16PCC_16,2020-09-18,15.794402,-88.132893,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_16.tif
S2_18-9-20_16PCC_17,2020-09-18,15.771262,-88.132765,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_17.tif
S2_18-9-20_16PCC_18,2020-09-18,15.748123,-88.132637,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_18.tif
S2_18-9-20_16PCC_19,2020-09-18,15.724983,-88.132508,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_19.tif
S2_18-9-20_16PCC_2,2020-09-18,15.747331,-88.275989,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_2.tif
S2_18-9-20_16PCC_20,2020-09-18,16.002779,-88.110137,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_20.tif
S2_18-9-20_16PCC_21,2020-09-18,15.97964,-88.110009,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_21.tif
S2_18-9-20_16PCC_22,2020-09-18,15.933361,-88.109754,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_22.tif
S2_18-9-20_16PCC_23,2020-09-18,15.817664,-88.109121,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_23.tif
S2_18-9-20_16PCC_24,2020-09-18,15.794525,-88.108995,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_24.tif
S2_18-9-20_16PCC_25,2020-09-18,15.771385,-88.108869,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_25.tif
S2_18-9-20_16PCC_26,2020-09-18,15.933483,-88.08584,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_26.tif
S2_18-9-20_16PCC_27,2020-09-18,15.910343,-88.085715,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_27.tif
S2_18-9-20_16PCC_28,2020-09-18,15.840925,-88.085344,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_28.tif
S2_18-9-20_16PCC_29,2020-09-18,15.817785,-88.08522,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_29.tif
S2_18-9-20_16PCC_3,2020-09-18,15.909437,-88.253095,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_3.tif
S2_18-9-20_16PCC_30,2020-09-18,16.095578,-88.062781,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_30.tif
S2_18-9-20_16PCC_31,2020-09-18,15.887323,-88.061682,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_31.tif
S2_18-9-20_16PCC_32,2020-09-18,15.864183,-88.06156,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_32.tif
S2_18-9-20_16PCC_33,2020-09-18,15.817903,-88.061319,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_33.tif
S2_18-9-20_16PCC_34,2020-09-18,15.794764,-88.061198,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_34.tif
S2_18-9-20_16PCC_35,2020-09-18,15.910579,-88.037891,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_35.tif
S2_18-9-20_16PCC_36,2020-09-18,15.841159,-88.037535,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_36.tif
S2_18-9-20_16PCC_37,2020-09-18,15.818019,-88.037417,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_37.tif
S2_18-9-20_16PCC_38,2020-09-18,15.794879,-88.037299,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_38.tif
S2_18-9-20_16PCC_39,2020-09-18,15.841272,-88.013631,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_39.tif
S2_18-9-20_16PCC_4,2020-09-18,15.886299,-88.252952,S2_18-9-20_16PCC,raw/marida/patches/S2_18-9-20_16PCC/S2_18-9-20_16PCC_4.tif
